Record,Date,UTC Time,CV,PV,SP,D1,D2,D3
       195, 3/21/2013, 3:06:17,   8.317045E+01,   4.801519E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       196, 3/21/2013, 3:06:17,   8.029835E+01,   4.810109E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       197, 3/21/2013, 3:06:17,   8.127010E+01,   4.820056E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       198, 3/21/2013, 3:06:18,   7.918759E+01,   4.828646E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       199, 3/21/2013, 3:06:18,   7.803941E+01,   4.839497E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       200, 3/21/2013, 3:06:18,   7.644970E+01,   4.848539E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       201, 3/21/2013, 3:06:18,   7.267840E+01,   4.856226E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       202, 3/21/2013, 3:06:19,   7.997464E+01,   4.863007E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       203, 3/21/2013, 3:06:19,   7.447838E+01,   4.870241E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       204, 3/21/2013, 3:06:19,   7.266611E+01,   4.876571E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       205, 3/21/2013, 3:06:19,   7.868523E+01,   4.883805E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       206, 3/21/2013, 3:06:20,   7.642710E+01,   4.890135E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       207, 3/21/2013, 3:06:20,   7.138617E+01,   4.894656E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       208, 3/21/2013, 3:06:20,   6.900820E+01,   4.901890E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       209, 3/21/2013, 3:06:20,   7.150851E+01,   4.908220E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       210, 3/21/2013, 3:06:21,   7.301637E+01,   4.912289E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       211, 3/21/2013, 3:06:21,   7.123235E+01,   4.918618E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       212, 3/21/2013, 3:06:21,   6.921783E+01,   4.923140E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       213, 3/21/2013, 3:06:21,   7.213902E+01,   4.926304E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       214, 3/21/2013, 3:06:22,   6.860089E+01,   4.931277E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       215, 3/21/2013, 3:06:22,   7.649470E+01,   4.933990E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       216, 3/21/2013, 3:06:22,   7.112333E+01,   4.938060E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       217, 3/21/2013, 3:06:22,   6.906462E+01,   4.942129E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       218, 3/21/2013, 3:06:23,   7.206148E+01,   4.945745E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       219, 3/21/2013, 3:06:23,   7.391365E+01,   4.947554E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       220, 3/21/2013, 3:06:23,   7.201515E+01,   4.949815E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       221, 3/21/2013, 3:06:23,   7.499189E+01,   4.953884E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       222, 3/21/2013, 3:06:24,   6.977164E+01,   4.956596E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       223, 3/21/2013, 3:06:24,   6.681303E+01,   4.957048E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       224, 3/21/2013, 3:06:24,   7.126665E+01,   4.959761E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       225, 3/21/2013, 3:06:24,   7.293890E+01,   4.962022E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       226, 3/21/2013, 3:06:25,   6.975802E+01,   4.963831E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       227, 3/21/2013, 3:06:25,   7.102855E+01,   4.964283E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       228, 3/21/2013, 3:06:25,   7.393549E+01,   4.966543E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       229, 3/21/2013, 3:06:25,   6.951140E+01,   4.967899E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       230, 3/21/2013, 3:06:26,   6.456319E+01,   4.969708E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       231, 3/21/2013, 3:06:26,   6.820290E+01,   4.970160E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       232, 3/21/2013, 3:06:26,   7.269189E+01,   4.968804E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       233, 3/21/2013, 3:06:26,   6.970114E+01,   4.970160E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       234, 3/21/2013, 3:06:27,   7.084579E+01,   4.971064E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       235, 3/21/2013, 3:06:27,   7.135902E+01,   4.971064E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       236, 3/21/2013, 3:06:27,   7.133870E+01,   4.971064E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       237, 3/21/2013, 3:06:27,   7.606613E+01,   4.970612E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       238, 3/21/2013, 3:06:28,   7.125510E+01,   4.970612E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       239, 3/21/2013, 3:06:28,   7.602682E+01,   4.970612E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       240, 3/21/2013, 3:06:28,   6.807123E+01,   4.971968E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       241, 3/21/2013, 3:06:28,   7.507471E+01,   4.970160E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       242, 3/21/2013, 3:06:29,   7.447848E+01,   4.971064E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       243, 3/21/2013, 3:06:29,   7.283376E+01,   4.972421E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       244, 3/21/2013, 3:06:29,   7.296362E+01,   4.971968E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       245, 3/21/2013, 3:06:29,   7.625579E+01,   4.971968E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       246, 3/21/2013, 3:06:30,   7.000231E+01,   4.972873E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
